observer,condition,trial,targ_type,x,y,found
2,2,2,1,1.4782512628663296,0.21889660963622964,3
2,2,2,0,1.1483698055017468,0.3595405137394649,4
2,2,2,0,0.9891166881533278,0.37126083908140106,5
2,2,2,0,0.6706104534564892,0.25405758566203845,6
2,2,2,1,0.4317307774338604,-0.19131477733153965,7
2,2,2,0,0.6023591174500239,-0.3085180307509023,8
2,2,2,1,0.863989238808141,-0.3436790067767111,9
2,2,2,1,0.8298635708049085,-1.2461440581058036,10
2,2,2,1,0.6706104534564892,-1.4219489382348476,11
2,2,2,1,-0.5579135946598877,-2.0079652053316606,12
2,2,2,0,0.15872543340799886,-1.7383977224671265,13
2,2,2,1,1.1597450281694912,-1.3633473115251662,14
2,2,2,0,1.1597450281694912,-1.5039912156284014,15
2,2,2,0,1.011867133488816,-1.8087196745187444,16
2,2,2,1,0.4317307774338604,-1.8321603252026168,17
2,2,2,1,0.6933608987919777,-0.1444334759637946,18
2,2,2,1,1.0346175788243046,-0.19131477733153965,19
2,2,2,0,1.7057557162212142,-0.6718481163509266,20
2,2,2,1,1.3644990361888871,-1.1992627567380585,21
2,2,2,0,0.13597498807251038,-0.20303510267347594,22
2,2,2,1,-0.2735330279662819,-0.6015261642993089,23
2,2,2,1,-0.7854180480147723,-0.9062546231896518,24
2,2,2,1,-0.8536693840212377,-1.0351782019509508,25
2,2,2,1,-0.9787968333664242,-1.1992627567380585,26
2,2,2,1,-1.513432298750403,-1.2930253594735486,27
2,2,2,1,-1.6044340800923569,-1.0586188526348232,28
2,2,2,0,-1.2518021773922858,-0.7890513697702891,29
2,2,2,1,-1.26317740006003,-0.4140009588283287,30
2,2,3,0,0.0222227613950681,-0.5780855136154364,1
2,2,3,1,0.14735021074025462,-0.6835684416928628,2
2,2,3,0,0.2838528827531853,-0.7421700684025442,3
2,2,3,1,0.4317307774338604,-0.6484074656670541,4
2,2,3,0,0.659235230788745,-0.5663651882735001,5
2,2,3,0,0.954991020150095,-0.6835684416928628,6
2,2,3,1,1.353123813521143,-0.6835684416928628,7
2,2,3,1,1.7057557162212142,-0.6718481163509266,8
2,2,3,0,1.4213751495276084,-0.06239119857024072,9
2,2,3,1,1.2848724775146776,0.101693356216867,10
2,2,3,0,1.1483698055017468,0.3595405137394649,11
2,2,3,0,1.1256193601662585,0.5939470205781902,12
2,2,3,0,1.0573680241597931,0.7931925513911067,13
2,2,3,1,0.9777414654855834,0.9924380822040232,14
2,2,3,0,0.7047361214597219,1.0393193835717682,15
2,2,3,0,0.39760510943062766,0.629107996603999,16
2,2,3,1,0.26110243741769695,0.5470657192104451,17
2,2,3,1,0.15872543340799886,0.5001844178427001,18
2,2,3,0,-0.2735330279662819,0.3360998630555923,19
2,2,3,0,-0.48966225865342233,0.18373563361042083,20
2,2,3,0,-0.8195437160180049,-0.26163672938315724,21
2,2,3,1,-0.7854180480147723,-0.9062546231896518,22
2,2,3,0,-0.8536693840212377,-1.0351782019509508,23
2,2,3,0,-0.9219207200277031,-0.8593733218219068,24
2,2,3,1,-0.6147897079986088,0.37126083908140106,25
2,2,3,1,-0.5579135946598877,0.8400738527588517,26
2,2,3,0,-0.5010374813211665,1.0041584075459593,27
2,2,3,0,-0.36453480930823573,1.1448023116491948,28
2,2,3,1,-0.21665691462756076,1.5901746746427727,29
2,2,3,1,-0.03465335194365305,1.8011405307976256,30
2,2,4,1,0.09047409740153348,-0.4726025855380101,1
2,2,4,1,0.14735021074025462,-0.6835684416928628,2
2,2,4,1,-0.48966225865342233,-1.0468985272928872,3
2,2,4,1,-0.717166712008307,-1.1055001540025684,4
2,2,4,0,-0.67166582133733,-1.2813050341316123,5
2,2,4,0,-0.4100356999792127,-1.35162698618323,6
2,2,4,0,0.21560154674672002,-1.527431866312274,7
2,2,4,1,0.6706104534564892,-1.4219489382348476,8
2,2,4,0,0.9322405748146066,-1.4336692635767838,9
2,2,4,1,1.1597450281694912,-1.5039912156284014,10
2,2,4,1,1.0573680241597931,-1.0468985272928872,11
2,2,4,0,0.863989238808141,-0.3436790067767111,12
2,2,4,1,0.6933608987919777,-0.1444334759637946,13
2,2,4,0,0.45448122276934877,0.007930753481376871,14
2,2,4,0,0.2838528827531853,0.05481205484912194,15
2,2,4,0,0.15872543340799886,0.11341368155880327,16
2,2,4,1,0.033597984062812315,0.46502344181689126,17
2,2,4,1,-0.011902906608164595,0.5939470205781902,18
2,2,4,0,-0.5010374813211665,1.0041584075459593,19
2,2,4,1,-1.217676509389053,0.9924380822040232,20
2,2,4,1,-1.6044340800923569,1.1096413356233858,21
2,2,4,1,-1.7409367521052876,1.2854462157524298,22
2,2,4,0,-1.615809302760101,1.5901746746427727,23
2,2,4,0,-1.513432298750403,1.555013698616964,24
2,2,4,1,-1.3769296267374722,1.2854462157524298,25
2,2,4,1,-1.5248075214181473,1.37920881848792,26
2,2,4,0,-1.5248075214181473,1.2854462157524298,27
2,2,4,0,-1.2973030680632627,0.6173876712620627,28
2,2,4,0,-1.2290517320567973,0.4298624657910824,29
2,2,4,0,-0.8877950520244704,0.30093888702978355,30
2,2,5,0,-0.11427991061786269,-0.42572128417026495,1
2,2,5,1,-0.2735330279662819,-0.6015261642993089,2
2,2,5,1,-0.3872852546437242,-0.5429245375896277,3
2,2,5,1,-0.7854180480147723,-0.9062546231896518,4
2,2,5,0,-0.8536693840212377,-1.0351782019509508,5
2,2,5,1,-0.9787968333664242,-1.1992627567380585,6
2,2,5,0,-1.513432298750403,-1.2930253594735486,7
2,2,5,0,-1.6726854160988223,-1.3399066608412937,8
2,2,5,1,-1.9570659827924277,-1.093779828660632,9
2,2,5,0,-1.9570659827924277,-0.824212345796098,10
2,2,5,1,-1.6840606387665664,-0.4140009588283287,11
2,2,5,1,-1.5475579667536357,-0.13271315062185832,12
2,2,5,0,-1.4110552947407051,-0.0037895718605593983,13
2,2,5,1,-1.3769296267374722,0.3478201883975286,14
2,2,5,0,-0.7057914893405627,0.7697519007072342,15
2,2,5,1,-0.5010374813211665,1.0041584075459593,16
2,2,5,0,-0.36453480930823573,1.1448023116491948,17
2,2,5,0,0.1245997654047662,1.8480218321653705,18
2,2,5,1,0.4089803320983719,2.082428339004096,19
2,2,5,0,0.6364847854532565,1.894903133533116,20
2,2,5,1,1.205245918840468,1.2620055650685573,21
2,2,5,0,1.1142441374985141,1.0744803595975772,22
2,2,5,1,0.7047361214597219,1.0393193835717682,23
2,2,5,1,0.1701006560757431,0.722870599339489,24
2,2,5,1,0.26110243741769695,0.5470657192104451,25
2,2,5,1,0.15872543340799886,0.5001844178427001,26
2,2,5,1,0.033597984062812315,0.46502344181689126,27
2,2,5,1,-0.2735330279662819,0.3360998630555923,28
2,2,5,1,-0.48966225865342233,0.25405758566203845,29
2,2,5,0,-0.5465383719921435,0.5587860445523813,30
3,1,1,1,-0.11427991061786269,-0.42572128417026495,1
3,1,1,1,0.0222227613950681,-0.5780855136154364,2
3,1,1,0,0.14735021074025462,-0.6835684416928628,3
3,1,1,0,0.2838528827531853,-0.7421700684025442,4
3,1,1,0,0.6137343401177681,-0.9765765752412694,5
3,1,1,1,1.0573680241597931,-1.0468985272928872,6
3,1,1,1,1.3644990361888871,-1.1992627567380585,7
3,1,1,0,0.9322405748146066,-1.4336692635767838,8
3,1,1,1,0.8298635708049085,-1.2461440581058036,9
3,1,1,0,0.954991020150095,-0.6835684416928628,10
3,1,1,0,0.863989238808141,-0.3436790067767111,11
3,1,1,0,0.6933608987919777,-0.1444334759637946,12
3,1,1,1,0.5454830041113027,-0.15615380130573084,13
3,1,1,0,0.27247766008544116,-0.074111523912177,14
3,1,1,1,0.15872543340799886,0.11341368155880327,15
3,1,1,0,0.15872543340799886,0.5001844178427001,16
3,1,1,1,0.1701006560757431,0.722870599339489,17
3,1,1,0,-0.18253124662432804,0.7814722260491703,18
3,1,1,0,-0.36453480930823573,1.1448023116491948,19
3,1,1,0,-0.1256551332856069,1.2151242637008122,20
3,1,1,1,-0.023278129275908836,1.3088868664363025,21
3,1,1,1,-5.276839404203539e-4,1.6136153253266452,22
3,1,1,0,-0.03465335194365305,1.8011405307976256,23
3,1,1,1,-0.0915294652823742,2.0238267122944147,24
3,1,1,1,0.13597498807251038,2.0238267122944147,25
3,1,1,1,0.15872543340799886,1.695657602720199,26
3,1,1,0,0.20422632407897578,1.2737258904104936,27
3,1,1,0,0.39760510943062766,0.629107996603999,28
3,1,1,1,0.6706104534564892,0.25405758566203845,29
3,1,1,1,0.6251095627855122,0.05481205484912194,30
3,1,2,0,0.09047409740153348,-0.4726025855380101,1
3,1,2,1,0.0222227613950681,-0.5780855136154364,2
3,1,2,1,-0.7854180480147723,-0.9062546231896518,3
3,1,2,0,-1.1152995053793548,-0.8007716951122255,4
3,1,2,0,-1.26317740006003,-0.4140009588283287,5
3,1,2,1,-1.2404269547245417,-0.16787412664766713,6
3,1,2,0,-1.3769296267374722,0.3478201883975286,7
3,1,2,1,-1.5361827440858915,0.5001844178427001,8
3,1,2,0,-1.7864376427762645,0.4767437671588275,9
3,1,2,1,-2.2983226628247553,0.18373563361042083,10
3,1,2,1,-1.7636871974407762,-0.20303510267347594,11
3,1,2,0,-1.5475579667536357,-0.13271315062185832,12
3,1,2,1,-1.4565561854116817,-0.3085180307509023,13
3,1,2,0,-1.4451809627439376,-0.5194838869057551,14
3,1,2,1,-1.7636871974407762,-0.7656107190864168,15
3,1,2,0,-1.9570659827924277,-0.824212345796098,16
3,1,2,0,-2.059442986802126,-0.7304497430606078,17
3,1,2,0,-2.1163191001408475,0.1368543322426758,18
3,1,2,1,-2.207320881482801,0.4767437671588275,19
3,1,2,1,-2.1163191001408475,0.6642689726298078,20
3,1,2,0,-1.7409367521052876,0.722870599339489,21
3,1,2,0,-1.5475579667536357,0.7931925513911067,22
3,1,2,0,-1.217676509389053,0.9924380822040232,23
3,1,2,0,-1.2063012867213088,1.156522636991131,24
3,1,2,1,-1.3086782907310068,1.3674884931459839,25
3,1,2,1,-1.6044340800923569,1.1096413356233858,26
3,1,2,0,-1.7409367521052876,1.2854462157524298,27
3,1,2,0,-1.3769296267374722,1.2854462157524298,28
3,1,2,1,-1.0470481693728895,1.3206071917782387,29
3,1,2,0,-0.5579135946598877,0.8400738527588517,30
3,1,3,0,0.010847538727323861,-0.29679770540896605,1
3,1,3,1,0.13597498807251038,-0.20303510267347594,2
3,1,3,1,0.45448122276934877,0.007930753481376871,3
3,1,3,1,0.6251095627855122,0.05481205484912194,4
3,1,3,0,0.9891166881533278,0.37126083908140106,5
3,1,3,0,1.1483698055017468,0.3595405137394649,6
3,1,3,1,1.2848724775146776,0.101693356216867,7
3,1,3,1,1.0346175788243046,-0.19131477733153965,8
3,1,3,1,0.6023591174500239,-0.3085180307509023,9
3,1,3,0,0.659235230788745,-0.5663651882735001,10
3,1,3,0,0.4317307774338604,-0.6484074656670541,11
3,1,3,0,0.14735021074025462,-0.6835684416928628,12
3,1,3,1,-0.2735330279662819,-0.6015261642993089,13
3,1,3,1,-0.3872852546437242,-0.5429245375896277,14
3,1,3,0,-0.8195437160180049,-0.26163672938315724,15
3,1,3,1,-0.7626676026792838,0.007930753481376871,16
3,1,3,1,-0.48966225865342233,0.18373563361042083,17
3,1,3,1,-0.48966225865342233,0.25405758566203845,18
3,1,3,0,-0.6147897079986088,0.37126083908140106,19
3,1,3,0,-0.7057914893405627,0.7697519007072342,20
3,1,3,0,-0.5010374813211665,1.0041584075459593,21
3,1,3,1,-0.36453480930823573,1.1448023116491948,22
3,1,3,1,-0.1256551332856069,1.2151242637008122,23
3,1,3,0,0.07909887473378922,1.250285239726621,24
3,1,3,0,0.20422632407897578,1.2737258904104936,25
3,1,3,0,0.48860689077258157,1.37920881848792,26
3,1,3,1,0.6706104534564892,1.3674884931459839,27
3,1,3,1,1.205245918840468,1.2620055650685573,28
3,1,3,1,1.3303733681856547,0.9572771061782145,29
3,1,3,0,1.6716300482179816,0.7463112500233616,30
3,1,4,0,0.010847538727323861,-0.29679770540896605,1
3,1,4,1,0.13597498807251038,-0.20303510267347594,2
3,1,4,0,0.4317307774338604,-0.19131477733153965,3
3,1,4,0,0.5454830041113027,-0.15615380130573084,4
3,1,4,1,0.6933608987919777,-0.1444334759637946,5
3,1,4,1,1.0346175788243046,-0.19131477733153965,6
3,1,4,1,1.9105097242406102,0.46502344181689126,7
3,1,4,1,1.6716300482179816,0.7463112500233616,8
3,1,4,0,1.4896264855340737,0.5939470205781902,9
3,1,4,0,1.262122032179189,0.7463112500233616,10
3,1,4,0,1.0573680241597931,0.7931925513911067,11
3,1,4,0,0.6819856761242334,0.629107996603999,12
3,1,4,1,0.6706104534564892,0.25405758566203845,13
3,1,4,0,0.6023591174500239,-0.3085180307509023,14
3,1,4,1,0.4317307774338604,-0.6484074656670541,15
3,1,4,1,0.22697676941446426,-1.3281863354993573,16
3,1,4,1,0.21560154674672002,-1.527431866312274,17
3,1,4,0,0.4317307774338604,-1.8321603252026168,18
3,1,4,1,0.2838528827531853,-2.101727808067151,19
3,1,4,0,-0.33040914130500304,-2.066566832041342,20
3,1,4,0,-0.7626676026792838,-1.7618383731509992,21
3,1,4,1,-0.8991702746922146,-1.8321603252026168,22
3,1,4,1,-1.2745526227277741,-1.7618383731509992,23
3,1,4,0,-1.4679314080794261,-1.5860334930219553,24
3,1,4,1,-1.513432298750403,-1.2930253594735486,25
3,1,4,1,-1.6726854160988223,-1.3399066608412937,26
3,1,4,0,-1.9570659827924277,-1.093779828660632,27
3,1,4,0,-1.9570659827924277,-0.824212345796098,28
3,1,4,1,-1.7636871974407762,-0.7656107190864168,29
3,1,4,0,-1.6271845254278452,-0.6366871403251178,30
3,1,5,0,-0.11427991061786269,-0.42572128417026495,1
3,1,5,0,0.0222227613950681,-0.5780855136154364,2
3,1,5,0,0.22697676941446426,-1.3281863354993573,3
3,1,5,0,0.21560154674672002,-1.527431866312274,4
3,1,5,0,0.5682334494467911,-1.6446351197316367,5
3,1,5,1,0.6706104534564892,-1.4219489382348476,6
3,1,5,0,1.1597450281694912,-1.3633473115251662,7
3,1,5,0,1.3872494815243759,-1.3633473115251662,8
3,1,5,0,1.3644990361888871,-1.1992627567380585,9
3,1,5,1,1.1711202508372354,-0.8828139725057794,10
3,1,5,1,0.954991020150095,-0.6835684416928628,11
3,1,5,1,0.6933608987919777,-0.7656107190864168,12
3,1,5,0,0.4999821134403257,-0.8476529964799705,13
3,1,5,0,0.4317307774338604,-0.6484074656670541,14
3,1,5,1,0.659235230788745,-0.5663651882735001,15
3,1,5,0,0.863989238808141,-0.3436790067767111,16
3,1,5,1,0.6023591174500239,-0.3085180307509023,17
3,1,5,1,0.4317307774338604,-0.19131477733153965,18
3,1,5,0,0.27247766008544116,-0.074111523912177,19
3,1,5,1,0.2838528827531853,0.05481205484912194,20
3,1,5,0,0.45448122276934877,0.007930753481376871,21
3,1,5,0,1.4213751495276084,-0.06239119857024072,22
3,1,5,0,1.5920034895437718,-0.4843229108799463,23
3,1,5,1,1.7057557162212142,-0.6718481163509266,24
3,1,5,0,1.353123813521143,-0.6835684416928628,25
3,1,5,0,1.1256193601662585,-0.5312042122476914,26
3,1,5,0,0.9891166881533278,0.37126083908140106,27
3,1,5,1,0.9777414654855834,0.5939470205781902,28
3,1,5,1,0.7502370121306987,0.9103958048104693,29
3,1,5,0,0.7047361214597219,1.0393193835717682,30
3,2,1,1,-0.11427991061786269,-0.42572128417026495,1
3,2,1,1,0.0222227613950681,-0.5780855136154364,2
3,2,1,1,0.659235230788745,-0.5663651882735001,3
3,2,1,1,0.863989238808141,-0.3436790067767111,4
3,2,1,1,1.0346175788243046,-0.19131477733153965,5
3,2,1,1,1.2848724775146776,0.101693356216867,6
3,2,1,1,1.4896264855340737,0.5939470205781902,7
3,2,1,1,1.6943804935534699,0.4884640925007637,8
3,2,1,0,1.9105097242406102,0.46502344181689126,9
3,2,1,1,1.6147539348792603,0.3478201883975286,10
3,2,1,1,0.9777414654855834,0.5939470205781902,11
3,2,1,0,0.6137343401177681,0.5119047431846363,12
3,2,1,1,0.39760510943062766,0.629107996603999,13
3,2,1,0,0.1701006560757431,0.722870599339489,14
3,2,1,0,-0.37591003197597994,0.9338364554943418,15
3,2,1,0,-0.5579135946598877,0.8400738527588517,16
3,2,1,1,-0.7399171573437954,0.980717756862087,17
3,2,1,1,-0.7740428253470281,1.37920881848792,18
3,2,1,1,-0.5465383719921435,0.5587860445523813,19
3,2,1,0,-0.8877950520244704,0.30093888702978355,20
3,2,1,1,-1.0242977240374012,0.1368543322426758,21
3,2,1,1,-0.9105454973599588,0.1251340069007395,22
3,2,1,1,-0.6944162666728184,0.18373563361042083,23
3,2,1,0,-0.48966225865342233,0.18373563361042083,24
3,2,1,1,-0.7626676026792838,0.007930753481376871,25
3,2,1,0,-0.9105454973599588,-0.074111523912177,26
3,2,1,0,-0.8195437160180049,-0.26163672938315724,27
3,2,1,0,-1.26317740006003,-0.4140009588283287,28
3,2,1,1,-1.4451809627439376,-0.5194838869057551,29
3,2,1,1,-1.6271845254278452,-0.6366871403251178,30
3,2,2,0,-0.11427991061786269,-0.42572128417026495,1
3,2,2,1,-0.2735330279662819,-0.6015261642993089,2
3,2,2,0,-0.626164930666353,-0.9882969005832059,3
3,2,2,1,-0.717166712008307,-1.1055001540025684,4
3,2,2,0,-0.6944162666728184,-1.480550564944529,5
3,2,2,1,-0.6034144853308646,-1.7149570717832543,6
3,2,2,1,0.09047409740153348,-1.9493635786219794,7
3,2,2,0,0.4317307774338604,-1.8321603252026168,8
3,2,2,1,0.21560154674672002,-1.527431866312274,9
3,2,2,0,0.4999821134403257,-0.8476529964799705,10
3,2,2,0,0.6137343401177681,-0.9765765752412694,11
3,2,2,1,1.1597450281694912,-1.3633473115251662,12
3,2,2,0,1.1597450281694912,-1.5039912156284014,13
3,2,2,0,1.011867133488816,-1.8087196745187444,14
3,2,2,1,1.3644990361888871,-1.1992627567380585,15
3,2,2,1,1.353123813521143,-0.6835684416928628,16
3,2,2,0,1.1256193601662585,-0.5312042122476914,17
3,2,2,0,0.659235230788745,-0.5663651882735001,18
3,2,2,1,0.4317307774338604,-0.6484074656670541,19
3,2,2,1,0.0222227613950681,-0.5780855136154364,20
3,2,2,0,-0.2735330279662819,-0.28507738006702976,21
3,2,2,1,-0.3986604773114684,-0.24991640404122098,22
3,2,2,1,-0.6489153760018415,-0.1795944519896034,23
3,2,2,1,-0.9105454973599588,-0.074111523912177,24
3,2,2,0,-1.0242977240374012,0.1368543322426758,25
3,2,2,1,-1.4110552947407051,-0.0037895718605593983,26
3,2,2,1,-1.5475579667536357,-0.13271315062185832,27
3,2,2,0,-1.4565561854116817,-0.3085180307509023,28
3,2,2,1,-1.3769296267374722,0.3478201883975286,29
3,2,2,0,-1.5361827440858915,0.5001844178427001,30
3,2,3,0,-0.11427991061786269,-0.42572128417026495,1
3,2,3,0,0.0222227613950681,-0.5780855136154364,2
3,2,3,1,0.14735021074025462,-0.6835684416928628,3
3,2,3,0,0.6137343401177681,-0.9765765752412694,4
3,2,3,0,1.1597450281694912,-1.3633473115251662,5
3,2,3,1,1.1597450281694912,-1.5039912156284014,6
3,2,3,1,1.011867133488816,-1.8087196745187444,7
3,2,3,1,0.4317307774338604,-1.8321603252026168,8
3,2,3,0,0.21560154674672002,-1.527431866312274,9
3,2,3,1,0.09047409740153348,-0.4726025855380101,10
3,2,3,1,-0.2735330279662819,-0.28507738006702976,11
3,2,3,0,-0.3986604773114684,-0.24991640404122098,12
3,2,3,0,-0.5124127039889107,-0.09755217459604952,13
3,2,3,0,-0.48966225865342233,0.18373563361042083,14
3,2,3,0,-0.6147897079986088,0.37126083908140106,15
3,2,3,0,-0.5465383719921435,0.5587860445523813,16
3,2,3,0,-0.5579135946598877,0.8400738527588517,17
3,2,3,1,-0.37591003197597994,0.9338364554943418,18
3,2,3,1,-0.1256551332856069,1.2151242637008122,19
3,2,3,0,-0.023278129275908836,1.3088868664363025,20
3,2,3,1,0.20422632407897578,1.2737258904104936,21
3,2,3,0,0.4431060001016046,1.7190982534040717,22
3,2,3,1,0.6364847854532565,1.894903133533116,23
3,2,3,0,0.9436157974823508,1.906623458875052,24
3,2,3,1,1.6716300482179816,0.7463112500233616,25
3,2,3,1,1.9105097242406102,0.46502344181689126,26
3,2,3,0,1.6943804935534699,0.4884640925007637,27
3,2,3,0,1.4896264855340737,0.5939470205781902,28
3,2,3,1,1.1256193601662585,0.5939470205781902,29
3,2,3,0,0.9777414654855834,0.5939470205781902,30
3,2,4,0,-0.11427991061786269,-0.42572128417026495,1
3,2,4,0,0.14735021074025462,-0.6835684416928628,2
3,2,4,0,0.4317307774338604,-0.6484074656670541,3
3,2,4,0,0.659235230788745,-0.5663651882735001,4
3,2,4,1,0.6933608987919777,-0.7656107190864168,5
3,2,4,1,0.6137343401177681,-0.9765765752412694,6
3,2,4,0,0.9322405748146066,-1.4336692635767838,7
3,2,4,0,0.8526140161403969,-1.5625928423380826,8
3,2,4,1,0.48860689077258157,-1.3750676368671024,9
3,2,4,0,-0.48966225865342233,-1.0468985272928872,10
3,2,4,1,-0.626164930666353,-0.9882969005832059,11
3,2,4,0,-0.7854180480147723,-0.9062546231896518,12
3,2,4,1,-0.8195437160180049,-0.26163672938315724,13
3,2,4,1,-1.0242977240374012,0.1368543322426758,14
3,2,4,0,-1.2290517320567973,0.4298624657910824,15
3,2,4,0,-1.2973030680632627,0.6173876712620627,16
3,2,4,0,-1.5475579667536357,0.7931925513911067,17
3,2,4,1,-1.9229403147891955,0.9338364554943418,18
3,2,4,1,-1.7409367521052876,1.2854462157524298,19
3,2,4,0,-1.5248075214181473,1.2854462157524298,20
3,2,4,0,-1.3769296267374722,1.2854462157524298,21
3,2,4,0,-1.3086782907310068,1.3674884931459839,22
3,2,4,1,-1.2063012867213088,1.7776998801137531,23
3,2,4,0,-1.069798614708378,1.906623458875052,24
3,2,4,1,-0.9446711653631914,1.9417844349008608,25
3,2,4,1,-0.4441613679824454,2.105868989687969,26
3,2,4,0,-0.23940735996304924,2.0589876883202236,27
3,2,4,0,-0.0915294652823742,2.0238267122944147,28
3,2,4,0,0.13597498807251038,2.0238267122944147,29
3,2,4,0,0.1245997654047662,1.8480218321653705,30
3,2,5,0,-0.11427991061786269,-0.42572128417026495,1
3,2,5,0,0.0222227613950681,-0.5780855136154364,2
3,2,5,1,0.14735021074025462,-0.6835684416928628,3
3,2,5,1,0.2838528827531853,-0.7421700684025442,4
3,2,5,0,0.4999821134403257,-0.8476529964799705,5
3,2,5,1,0.8753644614758854,-0.9648562498993332,6
3,2,5,1,1.1711202508372354,-0.8828139725057794,7
3,2,5,1,1.3644990361888871,-1.1992627567380585,8
3,2,5,0,1.3872494815243759,-1.3633473115251662,9
3,2,5,0,1.1597450281694912,-1.5039912156284014,10
3,2,5,0,0.9322405748146066,-1.4336692635767838,11
3,2,5,1,0.5682334494467911,-1.6446351197316367,12
3,2,5,1,0.21560154674672002,-1.527431866312274,13
3,2,5,0,0.22697676941446426,-1.3281863354993573,14
3,2,5,0,0.4317307774338604,-0.6484074656670541,15
3,2,5,1,0.6023591174500239,-0.3085180307509023,16
3,2,5,0,0.5454830041113027,-0.15615380130573084,17
3,2,5,1,0.6251095627855122,0.05481205484912194,18
3,2,5,0,0.6706104534564892,0.25405758566203845,19
3,2,5,1,0.6137343401177681,0.5119047431846363,20
3,2,5,1,0.39760510943062766,0.629107996603999,21
3,2,5,0,0.26110243741769695,0.5470657192104451,22
3,2,5,1,-0.2735330279662819,0.3360998630555923,23
3,2,5,1,-0.48966225865342233,0.25405758566203845,24
3,2,5,1,-0.8195437160180049,-0.26163672938315724,25
3,2,5,1,-1.2404269547245417,-0.16787412664766713,26
3,2,5,0,-1.4110552947407051,-0.0037895718605593983,27
3,2,5,0,-1.3769296267374722,0.3478201883975286,28
3,2,5,0,-1.5361827440858915,0.5001844178427001,29
3,2,5,1,-1.5248075214181473,0.629107996603999,30
4,1,1,0,-0.11427991061786269,-0.42572128417026495,1
